elapsed_s,scheduled_request_count,launched_request_count,dropped_max_inflight_count,inflight_count_max,client_backlog_or_schedule_miss,timeout_rate,fail_rate,target_offered_rps,cooling_condition,run_id,completion_realized_completed_rps,completion_completed_request_count,completion_successful_completion_count,completion_completion_success_fraction,completion_completion_timeout_fraction,completion_latency_p50,completion_latency_p95,completion_latency_p99,gpu_util_pct,gpu_mem_util_pct,gpu_memory_used_mib,gpu_power_w,gpu_temp_c,sm_clock_mhz,mem_clock_mhz,vm_cluster_semantic__namespace_total__cpu_cores_rate,vm_cluster_semantic__namespace_total__memory_working_set_bytes,vm_target_node_semantic__gpu_bound_features__gpu_compute__gpu_util_avg,vm_target_node_semantic__node_compute_features__cpu_compute__cpu_user_percent,vm_target_node_semantic__node_compute_features__cpu_compute__load1,vm_target_node_semantic__node_compute_features__cpu_compute__load5,vm_target_node_semantic__node_compute_features__ram_capacity__memory_usage_percent,vm_target_node_semantic__node_pressure_instant__cpu_usage_percent,vm_target_node_semantic__node_pressure_instant__load_average__load1,vm_target_node_semantic__node_pressure_instant__load_average__load5,vm_target_node_semantic__node_pressure_instant__mem_used_bytes
25,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,204.7465910000028,204.7465910000028,204.7465910000028,51.0,19.0,822.0,219.8,62.0,1923.0,5005.0,0.2268641000000116,1662214144.0,0.0,5.836576,1.09,1.13,7.152370853881251,8.171206399999999,1.09,1.13,4066274967.0
26,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,193.2958600082202,193.2958600082202,193.2958600082202,57.0,21.0,822.0,215.52,62.0,1923.0,5005.0,0.2268641000000116,1662214144.0,0.0,7.142857,1.09,1.13,7.152370853881251,10.2597398,1.09,1.13,4070593003.0
27,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,198.99901100143325,198.99901100143325,198.99901100143325,57.0,21.0,822.0,185.54,62.0,1923.0,5005.0,0.2268641000000116,1662214144.0,0.0,7.022107,1.09,1.13,7.152370853881251,10.2597398,1.08,1.13,4065911111.0
28,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,202.5537570007145,202.5537570007145,202.5537570007145,57.0,21.0,822.0,184.64,62.0,1923.0,5005.0,0.2268641000000116,1662214144.0,0.0,6.468305,1.09,1.13,7.152370853881251,9.1849936,1.08,1.13,4068548280.0
29,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,205.49599299556576,205.49599299556576,205.49599299556576,0.0,0.0,822.0,192.44,62.0,1923.0,5005.0,0.2268641000000116,1662214144.0,0.0,6.468305,1.09,1.13,7.152370853881251,9.1849936,1.08,1.13,4068548280.0
30,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,208.20050699694548,208.20050699694548,208.20050699694548,0.0,0.0,822.0,214.64,62.0,1923.0,5005.0,0.2268641000000116,1662214144.0,0.0,7.532468,1.09,1.13,7.152370853881251,10.9090911,1.08,1.13,4067045670.0
31,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,172.26885000127368,172.26885000127368,172.26885000127368,1.0,1.0,822.0,98.56,63.0,1923.0,5005.0,0.2268641000000116,1662214144.0,0.0,6.847545,1.09,1.13,7.152370853881251,10.2067177,1.08,1.13,4068015603.0
32,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,189.35776899161283,189.35776899161283,189.35776899161283,0.0,0.0,822.0,143.16,62.0,1923.0,5005.0,0.0,1662214144.0,0.0,5.317769,1.09,1.13,7.152370853881251,8.560311200000001,1.08,1.13,4061769236.0
33,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,206.16124600928745,206.16124600928745,206.16124600928745,0.0,0.0,822.0,218.87,62.0,1923.0,5005.0,0.1957979999999679,1662214144.0,0.0,5.317769,1.09,1.13,7.152370853881251,8.560311200000001,1.08,1.13,4061769236.0
34,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,200.7949739927426,200.7949739927426,200.7949739927426,0.0,0.0,822.0,193.76,62.0,1923.0,5005.0,0.1957979999999679,1662214144.0,0.0,6.34715,1.08,1.13,7.149287791248327,9.5854924,1.08,1.13,4064862535.0
35,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,200.74744599696717,200.74744599696717,200.74744599696717,0.0,0.0,822.0,178.01,62.0,1923.0,5005.0,0.1957979999999679,1662214144.0,0.0,5.447471,1.08,1.13,7.149287791248327,7.7821013,1.08,1.13,4071657308.0
36,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,204.78194201132283,204.78194201132283,204.78194201132283,0.0,0.0,822.0,192.12,62.0,1923.0,5005.0,0.1957979999999679,1662214144.0,0.0,5.447471,1.08,1.13,7.149287791248327,7.7821013,1.08,1.13,4071657308.0
37,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,204.5382330106804,204.5382330106804,204.5382330106804,0.0,0.0,822.0,173.34,62.0,1923.0,5005.0,0.1957979999999679,1662214144.0,0.0,6.209573,1.08,1.13,7.149287791248327,9.1849936,1.08,1.13,4072296939.0
38,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,203.7956840067636,203.7956840067636,203.7956840067636,0.0,0.0,822.0,154.84,63.0,1923.0,5005.0,0.1957979999999679,1662214144.0,0.0,7.751938,1.08,1.13,7.149287791248327,11.1111108,1.08,1.13,4082265751.0
39,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,190.34497399115932,190.34497399115932,190.34497399115932,6.0,2.0,822.0,100.97,62.0,1923.0,5005.0,0.1957979999999679,1662214144.0,0.0,7.751938,1.08,1.13,7.149287791248327,11.1111108,1.0679808,1.1273291,4082265751.0
40,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,205.1571060001152,205.1571060001152,205.1571060001152,3.0,1.0,822.0,136.95,63.0,1923.0,5005.0,0.1957979999999679,1662214144.0,0.0,6.217617,1.08,1.13,7.149287791248327,9.1968921,0.99,1.11,4075929206.0
41,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,171.87469100463204,171.87469100463204,171.87469100463204,19.0,7.0,822.0,81.86,63.0,1923.0,5005.0,0.1957979999999679,1662214144.0,0.0,6.727038,1.08,1.13,7.149287791248327,9.443725700000002,0.99,1.11,4077465370.0
42,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,203.8373550021788,203.8373550021788,203.8373550021788,6.0,2.0,822.0,120.72,63.0,1923.0,5005.0,0.0,1662214144.0,0.0,7.225806,1.08,1.13,7.149287791248327,10.8387091,0.99,1.11,4078064107.0
43,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,203.20901299419347,203.20901299419347,203.20901299419347,9.0,4.0,822.0,112.55,63.0,1923.0,5005.0,0.0042767000000026,1662214144.0,0.0,6.095979,1.08,1.13,7.149287791248327,8.9494165,0.99,1.11,4075466784.0
44,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,204.06131200434172,204.06131200434172,204.06131200434172,13.0,5.0,822.0,98.75,63.0,1923.0,5005.0,0.0042767000000026,1662214144.0,0.0,6.735751,0.99,1.11,7.160203170787016,9.067357199999998,0.99,1.11,4070211321.0
45,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,204.54965200042352,204.54965200042352,204.54965200042352,18.0,7.0,822.0,97.02,63.0,1923.0,5005.0,0.0042767000000026,1662214144.0,0.0,6.735751,0.99,1.11,7.160203170787016,9.067357199999998,0.99,1.11,4070211321.0
46,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,207.89897700888105,207.89897700888105,207.89897700888105,19.0,7.0,822.0,99.72,63.0,1923.0,5005.0,0.0042767000000026,1662214144.0,0.0,6.709677,0.99,1.11,7.160203170787016,10.3225801,0.99,1.11,4064198787.0
47,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,203.5214549978264,203.5214549978264,203.5214549978264,26.0,10.0,822.0,89.66,63.0,1923.0,5005.0,0.0042767000000026,1662214144.0,0.0,6.856404,0.99,1.11,7.160203170787016,9.9611907,0.99,1.11,4054765797.0
48,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,204.52242600731552,204.52242600731552,204.52242600731552,32.0,12.0,822.0,84.28,63.0,1923.0,5005.0,0.0042767000000026,1662214144.0,0.0,6.856404,0.99,1.11,7.160203170787016,9.9611907,0.99,1.11,4054765797.0
49,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,203.3924580027815,203.3924580027815,203.3924580027815,33.0,13.0,822.0,82.84,63.0,1923.0,5005.0,0.0042767000000026,1662214144.0,0.0,6.762029,0.99,1.11,7.160203170787016,9.6228871,0.99,1.11,4060819226.0
50,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,214.7630410036072,214.7630410036072,214.7630410036072,36.0,12.0,822.0,70.58,61.0,1695.0,5005.0,0.0042767000000026,1662214144.0,0.0,5.943152,0.99,1.11,7.160203170787016,8.397932800000001,0.91,1.09,4064317276.0
51,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,185.20253500901163,185.20253500901163,185.20253500901163,50.0,19.0,822.0,77.6,61.0,1923.0,5005.0,0.0042767000000026,1662214144.0,0.0,5.943152,0.99,1.11,7.160203170787016,8.397932800000001,0.91,1.09,4064317276.0
52,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,191.60467099573,191.60467099573,191.60467099573,46.0,17.0,822.0,78.32,62.0,1923.0,5005.0,0.3706915000000208,1662214144.0,0.0,7.133593,0.99,1.11,7.160203170787016,10.1167318,0.91,1.09,4064804864.0
53,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,199.70841899339572,199.70841899339572,199.70841899339572,45.0,16.0,822.0,78.78,62.0,1923.0,5005.0,0.3706915000000208,1662214144.0,0.0,7.003891,0.99,1.11,7.160203170787016,9.7276264,0.91,1.09,4069929254.0
54,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,204.39009901019745,204.39009901019745,204.39009901019745,45.0,16.0,822.0,78.97,62.0,1923.0,5005.0,0.3706915000000208,1662214144.0,0.0,6.812339,0.84,1.07,7.147700652496458,10.7969149,0.91,1.09,4069576933.0
55,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,203.7529500084929,203.7529500084929,203.7529500084929,48.0,18.0,822.0,78.4,62.0,1923.0,5005.0,0.3706915000000208,1662214144.0,0.0,6.718346,0.84,1.07,7.147700652496458,10.4651158,0.84,1.07,4070686326.0
56,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,204.3726660049288,204.3726660049288,204.3726660049288,48.0,18.0,822.0,78.49,62.0,1923.0,5005.0,0.3706915000000208,1662214144.0,0.0,6.355383,0.84,1.07,7.147700652496458,8.6900134,0.84,1.07,4070154698.0
57,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,183.094391002669,183.094391002669,183.094391002669,58.0,22.0,822.0,77.56,62.0,1923.0,5005.0,0.3706915000000208,1662214144.0,0.0,7.782101,0.84,1.07,7.147700652496458,12.1919588,0.84,1.07,4072009629.0
58,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,197.15484899643343,197.15484899643343,197.15484899643343,55.0,20.0,822.0,77.81,62.0,1923.0,5005.0,0.3706915000000208,1662214144.0,0.0,7.782101,0.84,1.07,7.147700652496458,12.1919588,0.84,1.07,4072009629.0
59,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,203.9543999999296,203.9543999999296,203.9543999999296,52.0,20.0,822.0,78.1,62.0,1923.0,5005.0,0.3706915000000208,1662214144.0,0.0,6.614786,0.84,1.07,7.147700652496458,9.3385211,0.84,1.07,4067991486.0
0,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,187.83589200029385,203.02502370250292,204.3751687426993,25.0,9.0,822.0,203.38,62.0,1923.0,5005.0,0.3706915000000208,1662214144.0,0.0,5.958549,0.84,1.07,7.147700652496458,8.549223099999999,0.86,1.07,4058255458.0
1,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,177.09705999004655,177.09705999004655,177.09705999004655,0.0,0.0,822.0,76.86,60.0,1923.0,5005.0,0.3706915000000208,1662214144.0,0.0,6.883117,0.84,1.07,7.147700652496458,9.0909091,0.86,1.07,4065644773.0
2,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,203.6504089992377,204.4092296018789,204.47668032211368,15.0,6.0,822.0,216.34,61.0,1923.0,5005.0,0.0040223999999966,1662214144.0,0.0,7.612903,0.84,1.07,7.147700652496458,12.2580641,0.86,1.07,4038725730.0
3,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,198.29063799988944,198.29063799988944,198.29063799988944,0.0,0.0,822.0,76.96,61.0,1923.0,5005.0,0.0040223999999966,1662214144.0,0.0,8.846154,0.84,1.07,7.147700652496458,12.435897900000002,0.86,1.07,4070064521.0
4,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,203.111169001204,204.97267230966827,205.13813927042065,23.0,9.0,822.0,212.15,62.0,1923.0,5005.0,0.0040223999999966,1662214144.0,0.0,8.171206,0.86,1.07,7.147773624393095,11.5434495,0.86,1.07,4063805571.0
5,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,186.44551299803425,186.44551299803425,186.44551299803425,0.0,0.0,822.0,77.06,61.0,1923.0,5005.0,0.0040223999999966,1662214144.0,0.0,7.741935,0.86,1.07,7.147773624393095,9.9354834,0.86,1.07,4065062813.0
6,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,200.46899050066716,201.6291188483592,201.7322413681541,32.0,12.0,822.0,229.99,62.0,1923.0,5005.0,0.0040223999999966,1662214144.0,0.0,8.949416,0.86,1.07,7.147773624393095,12.4513615,0.87,1.07,4063047450.0
7,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,190.42111599992492,190.42111599992492,190.42111599992492,0.0,0.0,822.0,76.85,61.0,1923.0,5005.0,0.0040223999999966,1662214144.0,0.0,7.583548,0.86,1.07,7.147773624393095,10.2827768,0.87,1.07,4061515481.0
8,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,199.2523095032084,203.74191224764215,204.1409880471474,46.0,17.0,822.0,202.04,63.0,1923.0,5005.0,0.0040223999999966,1662214144.0,0.0,9.090909,0.86,1.07,7.147773624393095,13.6363631,0.87,1.07,4061519675.0
9,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,204.4302550057182,204.4302550057182,204.4302550057182,0.0,0.0,822.0,77.06,61.0,1923.0,5005.0,0.0040223999999966,1662214144.0,0.0,7.033248,0.86,1.07,7.147773624393095,9.5907924,0.87,1.07,4060741632.0
10,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,194.44344400108093,201.9401164034207,202.60648728362867,45.0,16.0,822.0,212.42,63.0,1923.0,5005.0,0.0040223999999966,1662214144.0,0.0,9.196891,0.86,1.07,7.147773624393095,12.6943005,0.87,1.07,4062675206.0
11,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,195.8200790104456,195.8200790104456,195.8200790104456,0.0,0.0,822.0,76.95,61.0,1923.0,5005.0,0.0040223999999966,1662214144.0,0.0,7.583548,0.86,1.07,7.147773624393095,9.768638,0.87,1.07,4060623142.0
12,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,203.08220500010063,204.12052869651237,204.21282413619335,49.0,18.0,822.0,204.06,63.0,1923.0,5005.0,0.2769620999999801,1662214144.0,38.0,8.311688,0.86,1.07,7.147773624393095,11.428571000000002,0.8,1.05,4061790208.0
13,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,188.7845470046159,188.7845470046159,188.7845470046159,0.0,0.0,822.0,77.04,61.0,1923.0,5005.0,0.2769620999999801,1662214144.0,38.0,7.161125,0.86,1.07,7.147773624393095,9.8465466,0.8,1.05,4060720660.0
14,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,202.4773480006843,203.43895750047523,203.52443390045664,51.0,19.0,822.0,225.16,63.0,1923.0,5005.0,0.2769620999999801,1662214144.0,38.0,9.560724,0.8,1.05,7.13687040683717,13.1782947,0.8,1.05,4058182057.0
15,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,182.73261000285856,182.73261000285856,182.73261000285856,0.0,0.0,822.0,77.06,61.0,1923.0,5005.0,0.2769620999999801,1662214144.0,38.0,7.207207,0.8,1.05,7.13687040683717,9.1377089,0.8,1.05,4058975830.0
16,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,181.37225400278112,188.6357849994965,189.28143219920457,59.0,22.0,822.0,230.2,63.0,1923.0,5005.0,0.2769620999999801,1662214144.0,38.0,7.772021,0.8,1.05,7.13687040683717,11.7875655,0.8,1.05,4058889846.0
17,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,197.2795199981192,197.2795199981192,197.2795199981192,0.0,0.0,822.0,76.97,61.0,1923.0,5005.0,0.2769620999999801,1662214144.0,38.0,7.197943,0.8,1.05,7.13687040683717,9.8971722,1.54,1.2,4071440252.0
18,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,190.9422434982844,201.09069434402045,201.99277886364143,57.0,21.0,822.0,193.65,63.0,1923.0,5005.0,0.2769620999999801,1662214144.0,38.0,8.678756,0.8,1.05,7.13687040683717,12.3056995,1.54,1.2,4071891140.0
19,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,172.99050399742555,172.99050399742555,172.99050399742555,0.0,0.0,822.0,77.02,61.0,1923.0,5005.0,0.2769620999999801,1662214144.0,38.0,8.258065,0.8,1.05,7.13687040683717,11.6129033,1.54,1.2,4074164453.0
20,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,204.6953039971413,208.2010766986059,208.5127009387361,60.0,22.0,822.0,221.77,63.0,1923.0,5005.0,0.2769620999999801,1662214144.0,38.0,8.322497,0.8,1.05,7.13687040683717,11.1833551,1.54,1.2,4060659843.0
21,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,177.44672299886588,177.44672299886588,177.44672299886588,6.0,2.0,822.0,77.04,61.0,1923.0,5005.0,0.2769620999999801,1662214144.0,38.0,7.702182,0.8,1.05,7.13687040683717,10.1412064,1.54,1.2,4062060740.0
22,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,202.24308800970903,203.05188920683577,203.1237826465804,0.0,0.0,822.0,230.83,63.0,1923.0,5005.0,0.4059055000000171,1662214144.0,38.0,7.93238,0.8,1.05,7.13687040683717,11.8335501,1.54,1.2,4063367266.0
23,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,182.57456400897357,182.57456400897357,182.57456400897357,0.0,0.0,822.0,77.06,61.0,1923.0,5005.0,0.4059055000000171,1662214144.0,38.0,7.445443,0.8,1.05,7.13687040683717,9.8844674,1.5239771,1.1973295,4066074689.0
24,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,193.49769449763696,198.58347614863305,199.0355456287216,0.0,0.0,822.0,115.67,64.0,1923.0,5005.0,0.4059055000000171,1662214144.0,38.0,8.571429,1.42,1.18,7.14214262636923,12.337663,1.42,1.18,4067381215.0
25,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,194.52136399922887,194.52136399922887,194.52136399922887,0.0,0.0,822.0,77.15,61.0,1923.0,5005.0,0.4059055000000171,1662214144.0,38.0,6.940874,1.42,1.18,7.14214262636923,9.125964,1.42,1.18,4067709419.0
26,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,196.81416400999296,204.92900141107384,205.65032029116992,0.0,0.0,822.0,195.7,63.0,1923.0,5005.0,0.4059055000000171,1662214144.0,38.0,8.549223,1.42,1.18,7.14214262636923,12.823834499999998,1.42,1.18,4068761141.0
27,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,190.89812001038808,190.89812001038808,190.89812001038808,0.0,0.0,822.0,77.14,61.0,1923.0,5005.0,0.4059055000000171,1662214144.0,38.0,7.188703,1.42,1.18,7.14214262636923,10.012836900000002,1.42,1.18,4072804450.0
28,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,203.5610005041235,204.2788751561602,204.34268623634125,0.0,0.0,822.0,142.53,64.0,1923.0,5005.0,0.4059055000000171,1662214144.0,38.0,8.344198,1.42,1.18,7.14214262636923,11.7340289,1.42,1.18,4074516774.0
29,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,183.20835300255567,183.20835300255567,183.20835300255567,0.0,0.0,822.0,77.07,61.0,1923.0,5005.0,0.4059055000000171,1662214144.0,38.0,7.554417,1.42,1.18,7.14214262636923,10.2432779,1.3,1.16,4064607731.0
30,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,203.28297300147824,203.9110083002015,203.966833660088,0.0,0.0,822.0,123.3,64.0,1923.0,5005.0,0.4059055000000171,1662214144.0,38.0,9.326425,1.42,1.18,7.14214262636923,14.1191711,1.3,1.16,4067430498.0
31,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,197.88678700570017,197.88678700570017,197.88678700570017,0.0,0.0,822.0,77.06,61.0,1923.0,5005.0,0.4059055000000171,1662214144.0,38.0,8.010336,1.42,1.18,7.14214262636923,10.5943158,1.3,1.16,4069658722.0
32,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,203.39064500149107,204.05334110037077,204.1122474202712,3.0,1.0,822.0,110.19,64.0,1923.0,5005.0,0.4117126000000098,1662214144.0,38.0,8.150065,1.42,1.18,7.14214262636923,12.1604138,1.3,1.16,4070011043.0
33,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,183.6375170096289,183.6375170096289,183.6375170096289,0.0,0.0,822.0,77.17,61.0,1923.0,5005.0,0.4117126000000098,1662214144.0,38.0,8.673469,1.42,1.18,7.14214262636923,12.372448100000002,1.3,1.16,4075421696.0
34,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,2.0,2.0,2.0,1.0,0.0,190.54793700343,205.5689082073513,206.9041056476999,5.0,2.0,822.0,97.29,64.0,1923.0,5005.0,0.4117126000000098,1662214144.0,38.0,9.647979,1.2,1.14,7.153720833969047,12.9074317,1.2,1.14,4064841564.0
35,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level9_rps1.5_20260703_100442,1.0,1.0,1.0,1.0,0.0,181.6610649984796,181.6610649984796,181.6610649984796,0.0,0.0,822.0,77.24,61.0,1923.0,5005.0,0.4117126000000098,1662214144.0,38.0,7.024266,1.2,1.14,7.153720833969047,9.4508304,1.2,1.14,4067409526.0
